aac85a07-80a4-4431-a483-1f8fd2b5f9d4,CNY,JPY,18.173724,2022-03-05,2026-04-28 01:30:05.930045+09
172cfdf2-77e5-4c3b-9d65-c81d4a59add9,JPY,CNY,0.048164,2025-09-24,2026-04-28 00:54:24.222325+09
ac255921-3b11-497b-a22e-5692d042ea44,JPY,USD,0.006771,2025-09-24,2026-04-28 00:54:24.222325+09
44947585-567c-4c2f-893f-86765eddbd04,JPY,CNY,0.048001,2025-09-25,2026-04-28 00:54:24.223324+09
8df28e6c-1f01-4df4-9e01-267bc5b1bab2,JPY,USD,0.006728,2025-09-25,2026-04-28 00:54:24.223324+09
22db9969-8cbe-4071-9266-afcd6423c1aa,JPY,CNY,0.047783,2025-09-26,2026-04-28 00:54:24.22424+09
1c89dbef-03aa-41bd-889e-59b2d5f0dd11,JPY,USD,0.006689,2025-09-26,2026-04-28 00:54:24.22424+09
aa7cd7a3-5b78-4a36-b55d-5f476e9a2387,JPY,CNY,0.047691,2025-09-27,2026-04-28 00:54:24.225152+09
81f65a9a-98ec-4ce0-b34f-ae154743e72f,JPY,USD,0.006686,2025-09-27,2026-04-28 00:54:24.225152+09
f647676b-c72b-4036-a6d1-7899ef777ec3,JPY,CNY,0.047703,2025-09-28,2026-04-28 00:54:24.226392+09
9d9759b6-1c55-4093-a625-f56f41039a50,JPY,USD,0.006685,2025-09-28,2026-04-28 00:54:24.226392+09
0386b13d-3fd4-4e8f-9b33-baf6d9ca9516,JPY,CNY,0.047749,2025-09-29,2026-04-28 00:54:24.227939+09
0a1658f6-855f-4709-a9a3-6651fa72cad2,JPY,USD,0.006690,2025-09-29,2026-04-28 00:54:24.227939+09
1856b3b1-f76d-45a4-890a-ad492030bd2d,JPY,CNY,0.047896,2025-09-30,2026-04-28 00:54:24.229385+09
c3e6780c-f040-45c2-b004-02b06c5d2d77,JPY,USD,0.006727,2025-09-30,2026-04-28 00:54:24.229385+09
c4409f9a-2d0c-441e-a478-7d09f86d8e02,JPY,CNY,0.048137,2025-10-01,2026-04-28 00:54:24.230441+09
1b87d802-e436-4d1f-8636-640edf78126a,JPY,USD,0.006757,2025-10-01,2026-04-28 00:54:24.230441+09
93d4cfeb-ae66-4b50-9376-d1ad57fa0662,JPY,CNY,0.048448,2025-10-02,2026-04-28 00:54:24.231344+09
8c7d4886-ef5b-4d9f-8d34-1f26a0d658c9,JPY,USD,0.006799,2025-10-02,2026-04-28 00:54:24.231344+09
bf3697df-6202-4121-87c8-9c8df18112f5,JPY,CNY,0.048453,2025-10-03,2026-04-28 00:54:24.232315+09
3064b6f6-07d3-4baf-b9f4-8dd0217a9dba,JPY,USD,0.006798,2025-10-03,2026-04-28 00:54:24.232315+09
c847baf0-a5d5-4bd0-881e-c12ca6df996b,JPY,CNY,0.048359,2025-10-04,2026-04-28 00:54:24.233734+09
cd20e552-1f9f-4d6d-be0f-c7503286a5a2,JPY,USD,0.006784,2025-10-04,2026-04-28 00:54:24.233734+09
d2b68158-cb97-41f3-a3a5-0ed7d7a3f083,JPY,CNY,0.048367,2025-10-05,2026-04-28 00:54:24.234992+09
e5127499-d9c8-45c6-89b2-7e24af69b1a7,JPY,USD,0.006785,2025-10-05,2026-04-28 00:54:24.234992+09
f6527dc8-d5f7-419a-9a44-c987207777b3,JPY,CNY,0.048010,2025-10-06,2026-04-28 00:54:24.236586+09
547f9264-556f-4f86-b47e-19efe3141b59,JPY,USD,0.006717,2025-10-06,2026-04-28 00:54:24.236586+09
d753e2b7-c416-4d06-93d4-b53bcf55785f,JPY,CNY,0.047509,2025-10-07,2026-04-28 00:54:24.237681+09
8b3aa09f-52d0-438e-a0ec-fee355b578a3,JPY,USD,0.006665,2025-10-07,2026-04-28 00:54:24.237681+09
9c026e83-109a-43a7-b543-108e8651b951,JPY,CNY,0.047125,2025-10-08,2026-04-28 00:54:24.238566+09
ba035ba4-80c2-4b88-9bfe-1128517c3e05,JPY,USD,0.006611,2025-10-08,2026-04-28 00:54:24.238566+09
ec4b0cce-9721-4e69-b5ce-e4cdbf1e1b34,JPY,CNY,0.046769,2025-10-09,2026-04-28 00:54:24.239588+09
1dd77a07-1d8f-4ba4-b558-83a2988905b9,JPY,USD,0.006558,2025-10-09,2026-04-28 00:54:24.239588+09
bc742c94-f008-464a-a05c-3fbb53817972,JPY,CNY,0.046603,2025-10-10,2026-04-28 00:54:24.240978+09
c2252321-12c4-4cab-8391-b5e0fe52ffed,JPY,USD,0.006542,2025-10-10,2026-04-28 00:54:24.240978+09
857bb6f6-33db-4d59-a744-13cd3e3402cd,JPY,CNY,0.046915,2025-10-11,2026-04-28 00:54:24.242078+09
f0a1e40f-5b20-41f3-a812-c66bada6d05e,JPY,USD,0.006588,2025-10-11,2026-04-28 00:54:24.242078+09
504dc6c6-8e06-4b6b-8117-d5299b554718,JPY,CNY,0.046908,2025-10-12,2026-04-28 00:54:24.243229+09
0585ed50-44fd-4df0-baea-296555cb1c83,JPY,USD,0.006585,2025-10-12,2026-04-28 00:54:24.243229+09
96752b36-b894-4b4b-90a0-336285a7aecb,JPY,CNY,0.046927,2025-10-13,2026-04-28 00:54:24.246014+09
cc7c520b-c0ce-4719-87bf-b4f653359598,JPY,USD,0.006580,2025-10-13,2026-04-28 00:54:24.246014+09
8a8a2f71-6a2a-49e4-8ed3-3dd584993516,JPY,CNY,0.046847,2025-10-14,2026-04-28 00:54:24.247207+09
a32dda0c-4fda-435a-936f-3c640cd40b32,JPY,USD,0.006574,2025-10-14,2026-04-28 00:54:24.247207+09
6de81337-4975-4f1b-b25f-bc2ff94076a3,JPY,CNY,0.046966,2025-10-15,2026-04-28 00:54:24.248539+09
8cc387ce-fe70-442d-9b26-a5192d8e53f7,JPY,USD,0.006589,2025-10-15,2026-04-28 00:54:24.248539+09
33882fee-0722-4b82-918f-cd0565660f07,JPY,CNY,0.047087,2025-10-16,2026-04-28 00:54:24.249749+09
7a8988c2-4e23-45bd-b658-f6f96cb96078,JPY,USD,0.006616,2025-10-16,2026-04-28 00:54:24.249749+09
36ad8a3c-add4-478d-8d41-400f53767556,JPY,CNY,0.047248,2025-10-17,2026-04-28 00:54:24.250729+09
c2c70d95-78f6-4dd2-8549-21d23c923cb9,JPY,USD,0.006645,2025-10-17,2026-04-28 00:54:24.250729+09
a8eb281a-1144-460f-ba3d-25bda6baf6a8,JPY,CNY,0.047324,2025-10-18,2026-04-28 00:54:24.251971+09
8148c5a3-9327-4758-badb-258ccb3abf28,JPY,USD,0.006647,2025-10-18,2026-04-28 00:54:24.251971+09
06d0d7d6-43de-45fd-84ef-b8724a8808e3,JPY,CNY,0.047324,2025-10-19,2026-04-28 00:54:24.253025+09
e6ea2ae6-dfd9-40c8-9b97-2647e41faeb0,JPY,USD,0.006650,2025-10-19,2026-04-28 00:54:24.253025+09
c31b6492-6174-407b-9348-c7b21a38c143,JPY,CNY,0.047324,2025-10-20,2026-04-28 00:54:24.253971+09
b278446b-4a50-43cd-91f9-d403344c2c39,JPY,USD,0.006637,2025-10-20,2026-04-28 00:54:24.253971+09
92924328-a17f-47f8-8861-76763b24f460,JPY,CNY,0.047157,2025-10-21,2026-04-28 00:54:24.255238+09
f49c4019-0e1f-4a04-bfc7-20c65d15acc7,JPY,USD,0.006636,2025-10-21,2026-04-28 00:54:24.255238+09
e8b41efc-15f0-4609-8137-12571b54687f,JPY,CNY,0.047163,2025-10-22,2026-04-28 00:54:24.256438+09
9c49526a-5ee9-42bb-ada8-aa0f13001a07,JPY,USD,0.006601,2025-10-22,2026-04-28 00:54:24.256438+09
dd813f50-3800-45da-9213-a4db3f003925,JPY,CNY,0.046816,2025-10-23,2026-04-28 00:54:24.257534+09
7dc3a022-77c7-4db7-818d-d9c8ba123dbf,JPY,USD,0.006587,2025-10-23,2026-04-28 00:54:24.257534+09
2e9cd692-89ec-47d7-8c22-446093adfc18,JPY,CNY,0.046711,2025-10-24,2026-04-28 00:54:24.258916+09
39966cfc-301b-43e9-80c7-68f9bbe72607,JPY,USD,0.006559,2025-10-24,2026-04-28 00:54:24.258916+09
14df4fa6-7b71-4f82-8a6c-93de8f26b5f5,JPY,CNY,0.046602,2025-10-25,2026-04-28 00:54:24.259815+09
18461b57-f948-4b4d-b6cd-b9d20ea602e6,JPY,USD,0.006547,2025-10-25,2026-04-28 00:54:24.259815+09
33181a78-0075-49bb-90ce-df0f6f89c220,JPY,CNY,0.046670,2025-10-26,2026-04-28 00:54:24.260881+09
572467e2-88a9-4b95-ad7b-9d5d7f5d2beb,JPY,USD,0.006543,2025-10-26,2026-04-28 00:54:24.260881+09
f66db8ba-705b-4b41-80de-4234828a5611,JPY,CNY,0.046557,2025-10-27,2026-04-28 00:54:24.262075+09
c383de37-8af6-4c0b-8e0f-b345fa2d80c1,JPY,USD,0.006540,2025-10-27,2026-04-28 00:54:24.262075+09
a69424f3-5a30-4d17-bf70-d18a3d94a428,JPY,CNY,0.046535,2025-10-28,2026-04-28 00:54:24.263368+09
53fe01dc-5ade-4ace-a744-ef868f84ce7b,JPY,USD,0.006542,2025-10-28,2026-04-28 00:54:24.263368+09
2e153104-9d27-42bc-b534-31783f8d02eb,JPY,CNY,0.046653,2025-10-29,2026-04-28 00:54:24.264475+09
120a81cd-42e2-4c9a-8bf4-8da8694a677a,JPY,USD,0.006572,2025-10-29,2026-04-28 00:54:24.264475+09
b742da79-60c3-4cae-8a0e-642b4cf9cded,JPY,CNY,0.046606,2025-10-30,2026-04-28 00:54:24.265699+09
02124a52-20dc-4ea8-9c90-4e954039f526,JPY,USD,0.006561,2025-10-30,2026-04-28 00:54:24.265699+09
1f0f23c0-50b5-4ae8-aaa4-605aa8c0de05,JPY,CNY,0.046254,2025-10-31,2026-04-28 00:54:24.267121+09
d2fcd9ac-5636-40bb-9c23-c6c4f9e1c952,JPY,USD,0.006495,2025-10-31,2026-04-28 00:54:24.267121+09
869b2561-fcbd-41b2-b7fe-78b2c6b15556,JPY,CNY,0.046221,2025-11-01,2026-04-28 00:54:24.268444+09
8be6161e-afd9-4f7e-a790-647462fb4998,JPY,USD,0.006489,2025-11-01,2026-04-28 00:54:24.268444+09
0e5d4cb5-d7b5-4317-8514-2f5cdc2d027a,JPY,CNY,0.046239,2025-11-02,2026-04-28 00:54:24.269472+09
a13a541e-ee7e-40b6-a05d-e9174bfd5be6,JPY,USD,0.006490,2025-11-02,2026-04-28 00:54:24.269472+09
4fb80cb0-7b31-499b-acfc-86bbe22bdfad,JPY,CNY,0.046215,2025-11-03,2026-04-28 00:54:24.270712+09
3296bab5-e395-4f27-b0e8-a6cedfc15fd5,JPY,USD,0.006489,2025-11-03,2026-04-28 00:54:24.270712+09
6fdeac3d-68e7-4fb6-b644-9b81c3a77e0d,JPY,CNY,0.046204,2025-11-04,2026-04-28 00:54:24.271618+09
27730d4a-05f0-4722-87f6-47273d0877f3,JPY,USD,0.006486,2025-11-04,2026-04-28 00:54:24.271618+09
2e375dde-664d-4edb-85bf-fd4571283a11,JPY,CNY,0.046359,2025-11-05,2026-04-28 00:54:24.272527+09
a8d0e630-1619-466d-9bb1-a9f3e5e40662,JPY,USD,0.006510,2025-11-05,2026-04-28 00:54:24.272527+09
00593b28-05ca-473b-8d8d-e2136244c4ff,JPY,CNY,0.046329,2025-11-06,2026-04-28 00:54:24.273422+09
1c64f104-67dc-4d44-8e7c-0b89fde386f3,JPY,USD,0.006496,2025-11-06,2026-04-28 00:54:24.273422+09
a6f3a64c-1069-40c5-8214-be2d9c3cb6f0,JPY,CNY,0.046435,2025-11-07,2026-04-28 00:54:24.274251+09
c3b922a5-707c-4cc2-87a9-ef2942d8a8f3,JPY,USD,0.006524,2025-11-07,2026-04-28 00:54:24.274251+09
0bfd3454-e77f-4ab8-aca7-fe98b9d05531,JPY,CNY,0.046471,2025-11-08,2026-04-28 00:54:24.275198+09
4529b9e1-b786-4e76-8f5f-9300971c9fa6,JPY,USD,0.006522,2025-11-08,2026-04-28 00:54:24.275198+09
dcfbcc16-dfc3-4d35-bed4-14eef1f0f517,JPY,CNY,0.046489,2025-11-09,2026-04-28 00:54:24.27603+09
0adb3a56-a9be-4b6b-81d3-1a3f0cd6277f,JPY,USD,0.006523,2025-11-09,2026-04-28 00:54:24.27603+09
1832e860-bb85-4e72-baaf-e33824b403f6,JPY,CNY,0.046356,2025-11-10,2026-04-28 00:54:24.276964+09
7e9631b6-598e-46a3-9e33-81e193d59961,JPY,USD,0.006512,2025-11-10,2026-04-28 00:54:24.276964+09
2943399c-c896-48eb-8030-4e23d7ee9db3,JPY,CNY,0.046225,2025-11-11,2026-04-28 00:54:24.277815+09
f5697635-cd66-4601-a6da-c1f1a7a91f55,JPY,USD,0.006492,2025-11-11,2026-04-28 00:54:24.277815+09
5a4f8b56-77ba-4aac-b3a8-2fa1234ea5dc,JPY,CNY,0.046197,2025-11-12,2026-04-28 00:54:24.278753+09
83fd4640-9f55-48b9-846b-ebb95535431d,JPY,USD,0.006489,2025-11-12,2026-04-28 00:54:24.278753+09
ac683c07-d473-475b-b013-3a8e55f8e4a6,JPY,CNY,0.045997,2025-11-13,2026-04-28 00:54:24.279713+09
4d5f8751-849f-4be4-b38b-ffdf43a52db6,JPY,USD,0.006464,2025-11-13,2026-04-28 00:54:24.279713+09
2dbf0c13-549c-45eb-9cc2-2c1243177ca4,JPY,CNY,0.045936,2025-11-14,2026-04-28 00:54:24.280833+09
41988048-76ac-48b3-b7a8-a72e76df8306,JPY,USD,0.006471,2025-11-14,2026-04-28 00:54:24.280833+09
9b898515-598f-49d7-a4db-7b8dd034e56c,JPY,CNY,0.045974,2025-11-15,2026-04-28 00:54:24.282427+09
9541cc74-d18a-4271-8a5a-5ec6818b8345,JPY,USD,0.006474,2025-11-15,2026-04-28 00:54:24.282427+09
448c1c5e-ffc7-41f3-8f8c-c4d59d997caf,JPY,CNY,0.045985,2025-11-16,2026-04-28 00:54:24.283545+09
9cbfa5d2-4885-49b8-9117-ab260912cb2f,JPY,USD,0.006474,2025-11-16,2026-04-28 00:54:24.283545+09
75c68b79-0602-4f6c-98ae-c52fd0b0c52c,JPY,CNY,0.045974,2025-11-17,2026-04-28 00:54:24.284633+09
ec611f6f-c9c2-4b84-b2c2-63f864aab179,JPY,USD,0.006473,2025-11-17,2026-04-28 00:54:24.284633+09
20b5c77d-a00a-4dad-a21e-808355403f87,JPY,CNY,0.045878,2025-11-18,2026-04-28 00:54:24.285681+09
c82067d0-4d56-4df2-a34e-254c2e84fce9,JPY,USD,0.006450,2025-11-18,2026-04-28 00:54:24.285681+09
b6e42157-01dc-4a9a-aed5-bb541ccb1ea8,JPY,CNY,0.045767,2025-11-19,2026-04-28 00:54:24.286449+09
133fd71f-ee42-4c50-95b2-4aab41e0c184,JPY,USD,0.006435,2025-11-19,2026-04-28 00:54:24.286449+09
7fcb8bd0-6ea3-4483-b610-fbe3e1c2c10a,JPY,CNY,0.045468,2025-11-20,2026-04-28 00:54:24.287286+09
4d0a469f-9271-4735-886b-1e5bda64c634,JPY,USD,0.006385,2025-11-20,2026-04-28 00:54:24.287286+09
8c65af20-bdfd-49a9-9b36-fece8707acea,JPY,CNY,0.045239,2025-11-21,2026-04-28 00:54:24.288252+09
191058fe-a11c-4324-bcd4-1e2ace1b65eb,JPY,USD,0.006351,2025-11-21,2026-04-28 00:54:24.288252+09
594e6107-9b86-456d-bfb6-e9e4cbb268b8,JPY,CNY,0.045390,2025-11-22,2026-04-28 00:54:24.289381+09
62de324c-c248-414e-a659-c7f354f7e85b,JPY,USD,0.006379,2025-11-22,2026-04-28 00:54:24.289381+09
2d28207a-16fb-4a24-b079-304736ccf58f,JPY,CNY,0.045387,2025-11-23,2026-04-28 00:54:24.290377+09
f87cf51c-502b-4c1f-a0d4-e30075a8680e,JPY,USD,0.006379,2025-11-23,2026-04-28 00:54:24.290377+09
f50e091c-790b-4a85-b36a-ec98a29ef252,JPY,CNY,0.045401,2025-11-24,2026-04-28 00:54:24.291608+09
cf9236dd-280f-4f98-8ef2-773fc11f71a0,JPY,USD,0.006384,2025-11-24,2026-04-28 00:54:24.291608+09
caab67d8-a19b-46a9-886c-abf917506f39,JPY,CNY,0.045311,2025-11-25,2026-04-28 00:54:24.292433+09
cef0ec91-5184-4106-8716-4d7a6090ef1b,JPY,USD,0.006374,2025-11-25,2026-04-28 00:54:24.292433+09
7315219e-815d-4e47-b437-311ddebe81a9,JPY,CNY,0.045379,2025-11-26,2026-04-28 00:54:24.293539+09
0e5c71be-c12e-40e8-b406-464d65161afa,JPY,USD,0.006404,2025-11-26,2026-04-28 00:54:24.293539+09
75c3e969-d117-4e55-8e57-701497ba1246,JPY,CNY,0.045294,2025-11-27,2026-04-28 00:54:24.294748+09
bdf503a4-7675-4f28-97bb-8eb10e62b85a,JPY,USD,0.006394,2025-11-27,2026-04-28 00:54:24.294748+09
584f991e-9df8-40ed-bbba-9fbb46dc874c,JPY,CNY,0.045334,2025-11-28,2026-04-28 00:54:24.295601+09
f653852d-795a-433a-b767-98c055bdbbb3,JPY,USD,0.006399,2025-11-28,2026-04-28 00:54:24.295601+09
de7e7b20-8e73-46a2-b548-bc6953dc936b,JPY,CNY,0.045333,2025-11-29,2026-04-28 00:54:24.296706+09
c271a775-0020-4605-a153-f274ff47f437,JPY,USD,0.006403,2025-11-29,2026-04-28 00:54:24.296706+09
7bafaa02-ced5-4afc-952f-00e9520e3457,JPY,CNY,0.045347,2025-11-30,2026-04-28 00:54:24.297593+09
7e7892fc-07bb-4233-9ea8-e1ecb424011e,JPY,USD,0.006403,2025-11-30,2026-04-28 00:54:24.297593+09
4d9c7a7b-f7fb-42f0-acb7-f205d06fb782,JPY,CNY,0.045334,2025-12-01,2026-04-28 00:54:24.298519+09
f62aa246-9bbf-41de-9fd5-7d3cd1a533a4,JPY,USD,0.006406,2025-12-01,2026-04-28 00:54:24.298519+09
5856d3da-5c3c-4345-8076-7916a8f963b0,JPY,CNY,0.045533,2025-12-02,2026-04-28 00:54:24.299844+09
2d1974e8-e1d6-47cc-be4f-2ba04aa68fdc,JPY,USD,0.006438,2025-12-02,2026-04-28 00:54:24.299844+09
af710c19-8033-4af8-93ef-089513fc524a,JPY,CNY,0.045406,2025-12-03,2026-04-28 00:54:24.300847+09
38d79b2e-fc6f-4480-aa1b-5bc919093770,JPY,USD,0.006415,2025-12-03,2026-04-28 00:54:24.300847+09
9db30ffd-9945-415f-9627-6bf5bbf915a4,JPY,CNY,0.045487,2025-12-04,2026-04-28 00:54:24.302204+09
dce63959-4079-4056-9ec0-b76e212ad718,JPY,USD,0.006440,2025-12-04,2026-04-28 00:54:24.302204+09
40e010c7-955b-42bd-a135-f1a18fed6f8d,JPY,CNY,0.045635,2025-12-05,2026-04-28 00:54:24.303563+09
22e94a68-4bab-4ea2-87fc-69f14b97dacb,JPY,USD,0.006452,2025-12-05,2026-04-28 00:54:24.303563+09
e5070cc3-2b98-49b3-8774-fc3583d5fc95,JPY,CNY,0.045606,2025-12-06,2026-04-28 00:54:24.304922+09
8026c2f2-eb05-4330-b1d4-f52a492edf22,JPY,USD,0.006443,2025-12-06,2026-04-28 00:54:24.304922+09
8e4396d6-67da-4b75-835b-f332ad40f23e,JPY,CNY,0.045630,2025-12-07,2026-04-28 00:54:24.305898+09
8c7f531b-cc6d-4a27-ad67-d2c55f5e1f09,JPY,USD,0.006443,2025-12-07,2026-04-28 00:54:24.305898+09
3c3cf834-b1db-4e30-89d1-65e2f154b726,JPY,CNY,0.045580,2025-12-08,2026-04-28 00:54:24.307268+09
18df2db7-6ef5-4953-8285-59e2d94b9f6b,JPY,USD,0.006443,2025-12-08,2026-04-28 00:54:24.307268+09
c0732b5d-4aed-4d5a-8037-fd2aaf62f03b,JPY,CNY,0.045445,2025-12-09,2026-04-28 00:54:24.308512+09
d39519a7-7bfa-499e-bbaf-12ab0d476043,JPY,USD,0.006421,2025-12-09,2026-04-28 00:54:24.308512+09
fb6c85e9-91e6-4721-b849-1572643da7bb,JPY,CNY,0.045189,2025-12-10,2026-04-28 00:54:24.309487+09
0194f8f2-c8e3-4db5-b8b6-6f77525c5129,JPY,USD,0.006385,2025-12-10,2026-04-28 00:54:24.309487+09
91560553-ca15-40bb-a85c-e5b306c6b90e,JPY,CNY,0.045229,2025-12-11,2026-04-28 00:54:24.310595+09
3d4651fb-d1dd-4196-b9cc-478cda73f079,JPY,USD,0.006397,2025-12-11,2026-04-28 00:54:24.310595+09
6582340e-863b-4f95-aab3-771fe4e535f1,JPY,CNY,0.045406,2025-12-12,2026-04-28 00:54:24.31201+09
a3fb6b98-2912-4a4e-bb27-9ab9b0f73425,JPY,USD,0.006430,2025-12-12,2026-04-28 00:54:24.31201+09
686f4ea0-0129-452f-a9b5-9b894eece54b,JPY,CNY,0.045309,2025-12-13,2026-04-28 00:54:24.313146+09
0b7fc19c-b596-47c1-bab7-6ea3f340b8b5,JPY,USD,0.006417,2025-12-13,2026-04-28 00:54:24.313146+09
3359ee6c-d44e-405c-ab60-6ecbd8349a2c,JPY,CNY,0.045333,2025-12-14,2026-04-28 00:54:24.314613+09
94e08a14-5ad8-46e5-b6bd-29c6f8eba2c5,JPY,USD,0.006418,2025-12-14,2026-04-28 00:54:24.314613+09
5706e9eb-2414-49a9-a950-eee2bb3f82c0,JPY,CNY,0.045316,2025-12-15,2026-04-28 00:54:24.315855+09
d63e41fb-06f0-458a-955c-8cec8c698366,JPY,USD,0.006418,2025-12-15,2026-04-28 00:54:24.315855+09
d2a4dfb6-149c-4d84-8c4b-637012f1708e,JPY,CNY,0.045463,2025-12-16,2026-04-28 00:54:24.317394+09
9507e181-17b9-4cf3-bae7-224e2c62c568,JPY,USD,0.006443,2025-12-16,2026-04-28 00:54:24.317394+09
1d22658d-dc2c-48cd-a07c-1d78d7da343d,JPY,CNY,0.045506,2025-12-17,2026-04-28 00:54:24.318559+09
cfafe963-f2ef-4cc0-a5cd-360580cbea81,JPY,USD,0.006462,2025-12-17,2026-04-28 00:54:24.318559+09
dc053093-c521-4624-9822-fc8843ebe86d,JPY,CNY,0.045348,2025-12-18,2026-04-28 00:54:24.319642+09
29024a40-fa9a-417c-960b-0d85f7cca17f,JPY,USD,0.006431,2025-12-18,2026-04-28 00:54:24.319642+09
e08da3b7-6613-42a7-8e31-bafd99bc50ff,JPY,CNY,0.045299,2025-12-19,2026-04-28 00:54:24.320857+09
704a4990-60c5-4c47-a9af-255c3773811a,JPY,USD,0.006427,2025-12-19,2026-04-28 00:54:24.320857+09
42cae094-37ef-457b-87b3-cc8418b1b364,JPY,CNY,0.044854,2025-12-20,2026-04-28 00:54:24.321772+09
857b1dfe-d671-4669-ae4e-d3c86df0650f,JPY,USD,0.006357,2025-12-20,2026-04-28 00:54:24.321772+09
9dcffd19-a375-4312-8b3d-4d9fc9f45607,JPY,CNY,0.044900,2025-12-21,2026-04-28 00:54:24.322844+09
556aa612-8667-4f3c-b16b-9bf7e1b50f9b,JPY,USD,0.006361,2025-12-21,2026-04-28 00:54:24.322844+09
48ebb608-9f1a-4f28-9b03-31006b3502d8,JPY,CNY,0.044751,2025-12-22,2026-04-28 00:54:24.324047+09
f6ccae5f-9385-4afd-941e-486c28897cea,JPY,USD,0.006347,2025-12-22,2026-04-28 00:54:24.324047+09
2a2bd825-b594-400d-b8f8-3bb1d8ab43c6,JPY,CNY,0.044825,2025-12-23,2026-04-28 00:54:24.325176+09
40be7a23-4ec5-4313-81a8-76750bd20864,JPY,USD,0.006366,2025-12-23,2026-04-28 00:54:24.325176+09
0f080c3c-f9a3-4dba-9bfc-ab91e17ff5af,JPY,CNY,0.045013,2025-12-24,2026-04-28 00:54:24.32625+09
9b23ad42-5aeb-44e7-b73c-b24c152c067e,JPY,USD,0.006401,2025-12-24,2026-04-28 00:54:24.32625+09
bc827c68-b2c4-41b9-8e51-36a714aa7934,JPY,CNY,0.045033,2025-12-25,2026-04-28 00:54:24.327583+09
264c8818-cfc1-4b1f-bb0c-4b90db55237b,JPY,USD,0.006413,2025-12-25,2026-04-28 00:54:24.327583+09
9ad945b8-e33a-4ff8-8551-279c34b1e427,JPY,CNY,0.044981,2025-12-26,2026-04-28 00:54:24.328887+09
fadf72de-e2f9-4e60-96e2-bea4da5a31fb,JPY,USD,0.006413,2025-12-26,2026-04-28 00:54:24.328887+09
63ccbd77-9040-4edb-95c8-aba9a52ede5b,JPY,CNY,0.044839,2025-12-27,2026-04-28 00:54:24.329828+09
271dfaa4-af6e-4f9a-a6a4-35937fa0fa98,JPY,USD,0.006391,2025-12-27,2026-04-28 00:54:24.329828+09
4e40bcb8-bb73-4378-97f9-edfd1883b4a3,JPY,CNY,0.044881,2025-12-28,2026-04-28 00:54:24.331337+09
7ead6e9c-d295-4627-9a1f-783d013bee65,JPY,USD,0.006390,2025-12-28,2026-04-28 00:54:24.331337+09
de3b4412-613e-4667-81f8-471760ca94fd,JPY,CNY,0.044828,2025-12-29,2026-04-28 00:54:24.332592+09
c951b5e9-a4ed-4abd-a253-a026ae0a7bad,JPY,USD,0.006391,2025-12-29,2026-04-28 00:54:24.332592+09
1d7833aa-a9e6-4ffd-ae2a-87420b60ed90,JPY,CNY,0.044906,2025-12-30,2026-04-28 00:54:24.333613+09
7b018f8c-7122-4f8e-877f-43d46671f6e1,JPY,USD,0.006403,2025-12-30,2026-04-28 00:54:24.333613+09
9e734f0a-cac0-4813-9f54-3846b7b57055,JPY,CNY,0.044827,2025-12-31,2026-04-28 00:54:24.33452+09
fea48506-dbb6-4c3b-b4cb-15dc76728973,JPY,USD,0.006399,2025-12-31,2026-04-28 00:54:24.33452+09
4aa58965-7dfb-40e4-aedc-955c6717d22f,JPY,CNY,0.044664,2026-01-01,2026-04-28 00:54:24.335426+09
601f99b4-eab0-4fe8-a93f-6fd3f2d3b0be,JPY,USD,0.006382,2026-01-01,2026-04-28 00:54:24.335426+09
2bb84c32-7549-4034-ba2b-8f0c32236455,JPY,CNY,0.044603,2026-01-02,2026-04-28 00:54:24.336431+09
76a16303-1701-4b4a-88f0-ea8eb0f18f9d,JPY,USD,0.006381,2026-01-02,2026-04-28 00:54:24.336431+09
626edb94-6ff7-4543-bef1-79bb0140b172,JPY,CNY,0.044624,2026-01-03,2026-04-28 00:54:24.337412+09
1bee1f1d-a969-4b73-8070-e98446eb8f34,JPY,USD,0.006376,2026-01-03,2026-04-28 00:54:24.337412+09
122fb0c2-c17e-485d-8d39-9b05d18bafd2,JPY,CNY,0.044674,2026-01-04,2026-04-28 00:54:24.338574+09
77b80348-6521-4a5f-ae21-7306f28dcea1,JPY,USD,0.006376,2026-01-04,2026-04-28 00:54:24.338574+09
6338b010-5065-4434-aff7-411a7b756079,JPY,CNY,0.044585,2026-01-05,2026-04-28 00:54:24.339569+09
cbf5da6b-df97-4921-9d72-514a2c069bf7,JPY,USD,0.006377,2026-01-05,2026-04-28 00:54:24.339569+09
23030784-589b-4cc3-a2e6-5498dcb2e6eb,JPY,CNY,0.044645,2026-01-06,2026-04-28 00:54:24.340712+09
42a74536-7e4a-47a7-b621-708405834854,JPY,USD,0.006386,2026-01-06,2026-04-28 00:54:24.340712+09
f14d5ac9-4979-460a-834f-4051e7a95edc,JPY,CNY,0.044653,2026-01-07,2026-04-28 00:54:24.341478+09
d0ad567b-ca4c-4565-8c6a-1b53b4059591,JPY,USD,0.006385,2026-01-07,2026-04-28 00:54:24.341478+09
c8f335dc-b44e-42f8-8d75-a97c861cc98f,JPY,CNY,0.044684,2026-01-08,2026-04-28 00:54:24.34243+09
98f0a983-9d40-4759-89ce-9016da6374b3,JPY,USD,0.006384,2026-01-08,2026-04-28 00:54:24.34243+09
56764e17-370a-4422-8f27-8cfb2b1f5ed4,JPY,CNY,0.044574,2026-01-09,2026-04-28 00:54:24.343854+09
